ocid,id,date,buyer_id,buyer_name,contracts_id,contracts_status,contracts_awardID,contracts_value_amount,contracts_value_currency,contracts_dateSigned,planning_budget_amount
ocds-5wno2w-CE-20200001858724-2728,CE-20200001858724-2728-2021-11-23T08:24:21.826Z,2020-05-27T00:00:00-05:00,EC-RUC-1865000750001,HOSPITAL DOCENTE DE AMBATO,CE-20200001858724-contract,terminated,CE-20200001858724,,,,
ocds-5wno2w-CE-20200001858725-2728,CE-20200001858725-2728-2021-11-23T08:24:21.860Z,2020-05-27T00:00:00-05:00,EC-RUC-1865000750001,HOSPITAL DOCENTE DE AMBATO,CE-20200001858725-contract,terminated,CE-20200001858725,,,,
ocds-5wno2w-CE-20200001858726-125146,CE-20200001858726-125146-2021-11-23T08:24:21.895Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858726-contract,terminated,CE-20200001858726,,,,
ocds-5wno2w-CE-20200001858727-125146,CE-20200001858727-125146-2021-11-23T08:24:21.939Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858727-contract,terminated,CE-20200001858727,,,,
ocds-5wno2w-CE-20200001858728-125146,CE-20200001858728-125146-2021-11-23T08:24:21.980Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858728-contract,terminated,CE-20200001858728,,,,
ocds-5wno2w-CE-20200001858729-125146,CE-20200001858729-125146-2021-11-23T08:24:22.019Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858729-contract,terminated,CE-20200001858729,,,,
ocds-5wno2w-CE-20200001858744-553435,CE-20200001858744-553435-2021-11-23T08:24:22.057Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858744-contract,terminated,CE-20200001858744,,,,
ocds-5wno2w-CE-20200001858745-553435,CE-20200001858745-553435-2021-11-23T08:24:22.093Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858745-contract,terminated,CE-20200001858745,,,,
ocds-5wno2w-CE-20200001858746-553435,CE-20200001858746-553435-2021-11-23T08:24:22.116Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858746-contract,terminated,CE-20200001858746,,,,
ocds-5wno2w-CE-20200001858747-553435,CE-20200001858747-553435-2021-11-23T08:24:22.139Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858747-contract,terminated,CE-20200001858747,,,,
ocds-5wno2w-CE-20200001858748-553435,CE-20200001858748-553435-2021-11-23T08:24:22.157Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858748-contract,terminated,CE-20200001858748,,,,
ocds-5wno2w-CE-20200001858749-553435,CE-20200001858749-553435-2021-11-23T08:24:22.178Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858749-contract,terminated,CE-20200001858749,,,,
ocds-5wno2w-CE-20200001858750-553435,CE-20200001858750-553435-2021-11-23T08:24:22.197Z,2020-05-27T00:00:00-05:00,EC-RUC-1260048180001,DIRECCION DISTRITAL 12D05-PALENQUE-VINCES-SALUD,CE-20200001858750-contract,terminated,CE-20200001858750,,,,
ocds-5wno2w-CE-20200001858751-125146,CE-20200001858751-125146-2021-11-23T08:24:22.220Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858751-contract,terminated,CE-20200001858751,,,,
ocds-5wno2w-CE-20200001858752-125146,CE-20200001858752-125146-2021-11-23T08:24:22.250Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858752-contract,terminated,CE-20200001858752,,,,
ocds-5wno2w-CE-20200001858753-125146,CE-20200001858753-125146-2021-11-23T08:24:22.287Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858753-contract,terminated,CE-20200001858753,,,,
ocds-5wno2w-CE-20200001858754-125146,CE-20200001858754-125146-2021-11-23T08:24:22.314Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858754-contract,terminated,CE-20200001858754,,,,
ocds-5wno2w-CE-20200001858755-125146,CE-20200001858755-125146-2021-11-23T08:24:22.342Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858755-contract,terminated,CE-20200001858755,,,,
ocds-5wno2w-CE-20200001858756-125146,CE-20200001858756-125146-2021-11-23T08:24:22.369Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858756-contract,terminated,CE-20200001858756,,,,
ocds-5wno2w-CE-20200001858757-125146,CE-20200001858757-125146-2021-11-23T08:24:22.398Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858757-contract,terminated,CE-20200001858757,,,,
ocds-5wno2w-CE-20200001858758-125146,CE-20200001858758-125146-2021-11-23T08:24:22.428Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858758-contract,terminated,CE-20200001858758,,,,
ocds-5wno2w-CE-20200001858759-125146,CE-20200001858759-125146-2021-11-23T08:24:22.464Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858759-contract,terminated,CE-20200001858759,,,,
ocds-5wno2w-CE-20200001858760-125146,CE-20200001858760-125146-2021-11-23T08:24:22.495Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858760-contract,terminated,CE-20200001858760,,,,
ocds-5wno2w-CE-20200001858761-125146,CE-20200001858761-125146-2021-11-23T08:24:22.532Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858761-contract,terminated,CE-20200001858761,,,,
ocds-5wno2w-CE-20200001858762-125146,CE-20200001858762-125146-2021-11-23T08:24:22.564Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858762-contract,terminated,CE-20200001858762,,,,
ocds-5wno2w-CE-20200001858763-125146,CE-20200001858763-125146-2021-11-23T08:24:22.597Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858763-contract,terminated,CE-20200001858763,,,,
ocds-5wno2w-CE-20200001858764-125146,CE-20200001858764-125146-2021-11-23T08:24:22.627Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858764-contract,terminated,CE-20200001858764,,,,
ocds-5wno2w-CE-20200001858765-125146,CE-20200001858765-125146-2021-11-23T08:24:22.658Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858765-contract,terminated,CE-20200001858765,,,,
ocds-5wno2w-CE-20200001858766-125146,CE-20200001858766-125146-2021-11-23T08:24:22.689Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858766-contract,terminated,CE-20200001858766,,,,
ocds-5wno2w-CE-20200001858767-125146,CE-20200001858767-125146-2021-11-23T08:24:22.722Z,2020-05-27T00:00:00-05:00,EC-RUC-2260008360001,DIRECCION DISTRITAL 22D01- LA JOYA DE LOS SACHAS-SALUD,CE-20200001858767-contract,terminated,CE-20200001858767,,,,
ocds-5wno2w-CE-20200001858768-432955,CE-20200001858768-432955-2021-11-23T08:24:22.756Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858768-contract,terminated,CE-20200001858768,,,,
ocds-5wno2w-CE-20200001858769-432955,CE-20200001858769-432955-2021-11-23T08:24:22.790Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858769-contract,terminated,CE-20200001858769,,,,
ocds-5wno2w-CE-20200001858770-432955,CE-20200001858770-432955-2021-11-23T08:24:22.820Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858770-contract,terminated,CE-20200001858770,,,,
ocds-5wno2w-CE-20200001858771-432955,CE-20200001858771-432955-2021-11-23T08:24:22.849Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858771-contract,terminated,CE-20200001858771,,,,
ocds-5wno2w-CE-20200001858772-432955,CE-20200001858772-432955-2021-11-23T08:24:22.879Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858772-contract,terminated,CE-20200001858772,,,,
ocds-5wno2w-CE-20200001858773-432955,CE-20200001858773-432955-2021-11-23T08:24:22.909Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858773-contract,terminated,CE-20200001858773,,,,
ocds-5wno2w-CE-20200001858774-432955,CE-20200001858774-432955-2021-11-23T08:24:22.940Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858774-contract,terminated,CE-20200001858774,,,,
ocds-5wno2w-CE-20200001858775-432955,CE-20200001858775-432955-2021-11-23T08:24:22.969Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858775-contract,terminated,CE-20200001858775,,,,
ocds-5wno2w-CE-20200001858776-432955,CE-20200001858776-432955-2021-11-23T08:24:23.000Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858776-contract,terminated,CE-20200001858776,,,,
ocds-5wno2w-CE-20200001858777-432955,CE-20200001858777-432955-2021-11-23T08:24:23.031Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858777-contract,terminated,CE-20200001858777,,,,
ocds-5wno2w-CE-20200001858778-432955,CE-20200001858778-432955-2021-11-23T08:24:23.062Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858778-contract,terminated,CE-20200001858778,,,,
ocds-5wno2w-CE-20200001858779-432955,CE-20200001858779-432955-2021-11-23T08:24:23.094Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858779-contract,terminated,CE-20200001858779,,,,
ocds-5wno2w-CE-20200001858780-432955,CE-20200001858780-432955-2021-11-23T08:24:23.123Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858780-contract,terminated,CE-20200001858780,,,,
ocds-5wno2w-CE-20200001858781-432955,CE-20200001858781-432955-2021-11-23T08:24:23.153Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858781-contract,terminated,CE-20200001858781,,,,
ocds-5wno2w-CE-20200001858782-432955,CE-20200001858782-432955-2021-11-23T08:24:23.185Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858782-contract,terminated,CE-20200001858782,,,,
ocds-5wno2w-CE-20200001858783-432955,CE-20200001858783-432955-2021-11-23T08:24:23.214Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858783-contract,terminated,CE-20200001858783,,,,
ocds-5wno2w-CE-20200001858784-432955,CE-20200001858784-432955-2021-11-23T08:24:23.244Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858784-contract,terminated,CE-20200001858784,,,,
ocds-5wno2w-CE-20200001858785-432955,CE-20200001858785-432955-2021-11-23T08:24:23.280Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858785-contract,terminated,CE-20200001858785,,,,
ocds-5wno2w-CE-20200001858786-432955,CE-20200001858786-432955-2021-11-23T08:24:23.311Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858786-contract,terminated,CE-20200001858786,,,,
ocds-5wno2w-CE-20200001858787-432955,CE-20200001858787-432955-2021-11-23T08:24:23.341Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858787-contract,terminated,CE-20200001858787,,,,
ocds-5wno2w-CE-20200001858788-432955,CE-20200001858788-432955-2021-11-23T08:24:23.374Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858788-contract,terminated,CE-20200001858788,,,,
ocds-5wno2w-CE-20200001858789-432955,CE-20200001858789-432955-2021-11-23T08:24:23.405Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858789-contract,terminated,CE-20200001858789,,,,
ocds-5wno2w-CE-20200001858790-432955,CE-20200001858790-432955-2021-11-23T08:24:23.436Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858790-contract,terminated,CE-20200001858790,,,,
ocds-5wno2w-CE-20200001858791-432955,CE-20200001858791-432955-2021-11-23T08:24:23.466Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858791-contract,terminated,CE-20200001858791,,,,
ocds-5wno2w-CE-20200001858792-432955,CE-20200001858792-432955-2021-11-23T08:24:23.496Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858792-contract,terminated,CE-20200001858792,,,,
ocds-5wno2w-CE-20200001858793-432955,CE-20200001858793-432955-2021-11-23T08:24:23.525Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858793-contract,terminated,CE-20200001858793,,,,
ocds-5wno2w-CE-20200001858794-432955,CE-20200001858794-432955-2021-11-23T08:24:23.554Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858794-contract,terminated,CE-20200001858794,,,,
ocds-5wno2w-CE-20200001858795-432955,CE-20200001858795-432955-2021-11-23T08:24:23.583Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858795-contract,terminated,CE-20200001858795,,,,
ocds-5wno2w-CE-20200001858796-432955,CE-20200001858796-432955-2021-11-23T08:24:23.617Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858796-contract,terminated,CE-20200001858796,,,,
ocds-5wno2w-CE-20200001858797-432955,CE-20200001858797-432955-2021-11-23T08:24:23.647Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858797-contract,terminated,CE-20200001858797,,,,
ocds-5wno2w-CE-20200001858798-432955,CE-20200001858798-432955-2021-11-23T08:24:23.678Z,2020-05-27T00:00:00-05:00,EC-RUC-0968595620001,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO DE GUAYAQUIL, EP",CE-20200001858798-contract,terminated,CE-20200001858798,,,,
ocds-5wno2w-CE-20200001858802-2727,CE-20200001858802-2727-2021-11-23T08:24:23.711Z,2020-05-27T00:00:00-05:00,EC-RUC-1865001210001,DIRECCION DISTRITAL 18D02 - PARROQUIAS URBANAS: (CELIANO MONGE A PISHILATA) Y PARROQUIAS RURALES: (HUACHI GRANDE A TOTORAS) - SALUD,CE-20200001858802-contract,terminated,CE-20200001858802,,,,
ocds-5wno2w-CE-20200001858803-71391,CE-20200001858803-71391-2021-11-23T08:24:23.740Z,2020-05-27T00:00:00-05:00,EC-RUC-0860032360001,HOSPITAL BÁSICO-ESMERALDAS,CE-20200001858803-contract,terminated,CE-20200001858803,,,,
ocds-5wno2w-CE-20200001858804-878313,CE-20200001858804-878313-2021-11-23T08:24:23.768Z,2020-05-27T00:00:00-05:00,EC-RUC-1791276655001,ASOCIACION SOLIDARIDAD Y ACCION ASA,CE-20200001858804-contract,terminated,CE-20200001858804,,,,
ocds-5wno2w-CE-20200001858805-44928,CE-20200001858805-44928-2021-11-23T08:24:23.798Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858805-contract,terminated,CE-20200001858805,,,,
ocds-5wno2w-CE-20200001858806-44928,CE-20200001858806-44928-2021-11-23T08:24:23.823Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858806-contract,terminated,CE-20200001858806,,,,
ocds-5wno2w-CE-20200001858807-44928,CE-20200001858807-44928-2021-11-23T08:24:23.851Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858807-contract,terminated,CE-20200001858807,,,,
ocds-5wno2w-CE-20200001858808-44928,CE-20200001858808-44928-2021-11-23T08:24:23.873Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858808-contract,terminated,CE-20200001858808,,,,
ocds-5wno2w-CE-20200001858809-44928,CE-20200001858809-44928-2021-11-23T08:24:23.897Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858809-contract,terminated,CE-20200001858809,,,,
ocds-5wno2w-CE-20200001858810-44928,CE-20200001858810-44928-2021-11-23T08:24:23.921Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858810-contract,terminated,CE-20200001858810,,,,
ocds-5wno2w-CE-20200001858811-44928,CE-20200001858811-44928-2021-11-23T08:24:23.945Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858811-contract,terminated,CE-20200001858811,,,,
ocds-5wno2w-CE-20200001858812-44928,CE-20200001858812-44928-2021-11-23T08:24:23.969Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858812-contract,terminated,CE-20200001858812,,,,
ocds-5wno2w-CE-20200001858813-44928,CE-20200001858813-44928-2021-11-23T08:24:23.992Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858813-contract,terminated,CE-20200001858813,,,,
ocds-5wno2w-CE-20200001858814-44928,CE-20200001858814-44928-2021-11-23T08:24:24.017Z,2020-05-27T00:00:00-05:00,EC-RUC-1660003780001,DIRECCION DISTRITAL 16D01 - PASTAZA - MERA - SANTA CLARA - SALUD,CE-20200001858814-contract,terminated,CE-20200001858814,,,,
ocds-5wno2w-CE-20200001858834-18362,CE-20200001858834-18362-2021-11-23T08:24:24.039Z,2020-05-27T00:00:00-05:00,EC-RUC-1160017210001,DIRECCIÓN DISTRITAL 11D01-LOJA-LOJA-MTOP,CE-20200001858834-contract,terminated,CE-20200001858834,,,,
ocds-5wno2w-CE-20200001858835-71391,CE-20200001858835-71391-2021-11-23T08:24:24.062Z,2020-05-27T00:00:00-05:00,EC-RUC-0860032360001,HOSPITAL BÁSICO-ESMERALDAS,CE-20200001858835-contract,terminated,CE-20200001858835,,,,
ocds-5wno2w-CE-20200001858836-66867,CE-20200001858836-66867-2021-11-23T08:24:24.076Z,2020-05-27T00:00:00-05:00,EC-RUC-0360007400001,HOSPITAL LUIS F. MARTINEZ,CE-20200001858836-contract,terminated,CE-20200001858836,,,,
ocds-5wno2w-CE-20200001858837-66867,CE-20200001858837-66867-2021-11-23T08:24:24.097Z,2020-05-27T00:00:00-05:00,EC-RUC-0360007400001,HOSPITAL LUIS F. MARTINEZ,CE-20200001858837-contract,terminated,CE-20200001858837,,,,
ocds-5wno2w-CE-20200001858838-66867,CE-20200001858838-66867-2021-11-23T08:24:24.110Z,2020-05-27T00:00:00-05:00,EC-RUC-0360007400001,HOSPITAL LUIS F. MARTINEZ,CE-20200001858838-contract,terminated,CE-20200001858838,,,,
ocds-5wno2w-CE-20200001858839-66867,CE-20200001858839-66867-2021-11-23T08:24:24.115Z,2020-05-27T00:00:00-05:00,EC-RUC-0360007400001,HOSPITAL LUIS F. MARTINEZ,CE-20200001858839-contract,terminated,CE-20200001858839,,,,
ocds-5wno2w-CE-20200001858841-66867,CE-20200001858841-66867-2021-11-23T08:24:24.121Z,2020-05-27T00:00:00-05:00,EC-RUC-0360007400001,HOSPITAL LUIS F. MARTINEZ,CE-20200001858841-contract,terminated,CE-20200001858841,,,,
ocds-5wno2w-CE-20200001858843-2519,CE-20200001858843-2519-2021-11-23T08:24:24.150Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858843-contract,terminated,CE-20200001858843,,,,
ocds-5wno2w-CE-20200001858844-2519,CE-20200001858844-2519-2021-11-23T08:24:24.182Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858844-contract,terminated,CE-20200001858844,,,,
ocds-5wno2w-CE-20200001858845-2519,CE-20200001858845-2519-2021-11-23T08:24:24.217Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858845-contract,terminated,CE-20200001858845,,,,
ocds-5wno2w-CE-20200001858846-2519,CE-20200001858846-2519-2021-11-23T08:24:24.251Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858846-contract,terminated,CE-20200001858846,,,,
ocds-5wno2w-CE-20200001858848-2519,CE-20200001858848-2519-2021-11-23T08:24:24.286Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858848-contract,terminated,CE-20200001858848,,,,
ocds-5wno2w-CE-20200001858849-2519,CE-20200001858849-2519-2021-11-23T08:24:24.735Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858849-contract,terminated,CE-20200001858849,,,,
ocds-5wno2w-CE-20200001858851-2519,CE-20200001858851-2519-2021-11-23T08:24:24.772Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858851-contract,terminated,CE-20200001858851,,,,
ocds-5wno2w-CE-20200001858852-2519,CE-20200001858852-2519-2021-11-23T08:24:24.809Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858852-contract,terminated,CE-20200001858852,,,,
ocds-5wno2w-CE-20200001858853-2519,CE-20200001858853-2519-2021-11-23T08:24:24.847Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858853-contract,terminated,CE-20200001858853,,,,
ocds-5wno2w-CE-20200001858854-2519,CE-20200001858854-2519-2021-11-23T08:24:24.885Z,2020-05-27T00:00:00-05:00,EC-RUC-1768026340001,ESTACION NAVAL CENTRO,CE-20200001858854-contract,terminated,CE-20200001858854,,,,
